#Customer_id, First_name,Last_name,Relationship_no.,Card_type,Max_credit_limit,Total_Spent,Cash_withdrawn,Cleared_amount,Last_date
CT73148,Wilfred,Bray,R_2668,AccountNow Prepaid Cards,700,312,25,312,31-08-2019
CT73148,Wilfred,Bray,R_2668,AccountNow Prepaid Cards,700,273,15,160,30-09-2019
CT73148,Wilfred,Bray,R_2668,AccountNow Prepaid Cards,700,418,6,296,31-10-2019
CT73148,Wilfred,Bray,R_2668,AccountNow Prepaid Cards,700,24,9,24,30-11-2019
CT73148,Wilfred,Bray,R_2668,AccountNow Prepaid Cards,700,272,1,88,31-12-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,49,63,49,31-01-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,207,54,207,28-02-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,283,23,283,31-03-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,426,4,1,30-04-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,183,92,183,31-05-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,268,6,91,30-06-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,321,47,105,31-07-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,433,11,300,31-08-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,331,85,331,30-09-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,383,100,199,31-10-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,190,69,190,30-11-2019
CT37919,Cristobal,Bender,R_2201,Capital One,700,166,18,69,31-12-2019
CT19999,Cindy,Burks,R_5427,Discover,700,424,95,50,31-01-2019
CT19999,Cindy,Burks,R_5427,Discover,700,350,60,350,28-02-2019
CT19999,Cindy,Burks,R_5427,Discover,700,145,5,142,31-03-2019
CT19999,Cindy,Burks,R_5427,Discover,700,283,77,259,30-04-2019
CT19999,Cindy,Burks,R_5427,Discover,700,222,29,211,31-05-2019
CT19999,Cindy,Burks,R_5427,Discover,700,309,11,309,30-06-2019
CT19999,Cindy,Burks,R_5427,Discover,700,247,38,247,31-07-2019
CT19999,Cindy,Burks,R_5427,Discover,700,2,31,2,31-08-2019
CT19999,Cindy,Burks,R_5427,Discover,700,57,43,3,30-09-2019
CT19999,Cindy,Burks,R_5427,Discover,700,370,48,370,31-10-2019
CT19999,Cindy,Burks,R_5427,Discover,700,424,84,206,30-11-2019
CT19999,Cindy,Burks,R_5427,Discover,700,395,97,36,31-12-2019
CT68917,Claudette,Cain,R_5891,Discover,800,187,63,187,31-01-2019
CT68917,Claudette,Cain,R_5891,Discover,800,299,39,299,28-02-2019
CT68917,Claudette,Cain,R_5891,Discover,800,272,18,272,31-03-2019
CT68917,Claudette,Cain,R_5891,Discover,800,369,97,24,30-04-2019
CT68917,Claudette,Cain,R_5891,Discover,800,400,55,400,31-05-2019
CT68917,Claudette,Cain,R_5891,Discover,800,382,98,382,30-06-2019
CT68917,Claudette,Cain,R_5891,Discover,800,288,28,288,31-07-2019
CT68917,Claudette,Cain,R_5891,Discover,800,122,53,52,31-08-2019
CT68917,Claudette,Cain,R_5891,Discover,800,235,54,235,30-09-2019
CT68917,Claudette,Cain,R_5891,Discover,800,212,8,102,31-10-2019
CT68917,Claudette,Cain,R_5891,Discover,800,428,45,428,30-11-2019
CT68917,Claudette,Cain,R_5891,Discover,800,31,35,31,31-12-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,496,18,388,31-01-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,121,60,121,28-02-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,46,90,43,31-03-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,35,78,26,30-04-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,359,66,359,31-05-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,433,97,157,30-06-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,246,71,95,31-07-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,109,22,109,31-08-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,122,71,122,30-09-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,384,72,384,31-10-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,152,84,2,30-11-2019
CT84592,Michiyo,Bentley,R_2700,Issuers,900,459,97,459,31-12-2019
CT76080,Helene,Arnold,R_2353,Network,600,351,28,52,31-01-2019
CT76080,Helene,Arnold,R_2353,Network,600,489,6,489,28-02-2019
CT76080,Helene,Arnold,R_2353,Network,600,210,13,28,31-03-2019
CT76080,Helene,Arnold,R_2353,Network,600,155,19,84,30-04-2019
CT76080,Helene,Arnold,R_2353,Network,600,201,78,156,31-05-2019
CT76080,Helene,Arnold,R_2353,Network,600,113,58,113,30-06-2019
CT76080,Helene,Arnold,R_2353,Network,600,230,54,210,31-07-2019
CT76080,Helene,Arnold,R_2353,Network,600,303,81,251,31-08-2019
CT76080,Helene,Arnold,R_2353,Network,600,337,3,311,30-09-2019
CT76080,Helene,Arnold,R_2353,Network,600,431,41,298,31-10-2019
CT76080,Helene,Arnold,R_2353,Network,600,165,75,20,30-11-2019
CT76080,Helene,Arnold,R_2353,Network,600,127,52,49,31-12-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,263,86,263,31-01-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,157,49,57,28-02-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,313,18,313,31-03-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,472,23,472,30-04-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,404,64,132,31-05-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,416,67,240,30-06-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,151,77,151,31-07-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,48,4,48,31-08-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,376,96,376,30-09-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,387,37,387,31-10-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,121,81,121,30-11-2019
CT22111,Michiyo,Bush,R_5514,Discover,1000,333,18,333,31-12-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,238,90,238,31-01-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,68,60,49,28-02-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,388,26,388,31-03-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,213,73,213,30-04-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,64,68,9,31-05-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,306,54,306,30-06-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,110,61,86,31-07-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,254,96,254,31-08-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,400,5,238,30-09-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,386,45,365,31-10-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,451,42,451,30-11-2019
CT63349,Kazuko,Blackburn,R_8295,MasterCard,600,58,56,58,31-12-2019
CT63075,Van,Burke,R_5058,Network,1000,403,1,403,31-01-2019
CT63075,Van,Burke,R_5058,Network,1000,418,74,418,28-02-2019
CT63075,Van,Burke,R_5058,Network,1000,234,35,32,31-03-2019
CT63075,Van,Burke,R_5058,Network,1000,86,66,86,30-04-2019
CT63075,Van,Burke,R_5058,Network,1000,107,79,31,31-05-2019
CT63075,Van,Burke,R_5058,Network,1000,122,59,116,30-06-2019
CT63075,Van,Burke,R_5058,Network,1000,152,11,152,31-07-2019
CT63075,Van,Burke,R_5058,Network,1000,352,94,1,31-08-2019
CT63075,Van,Burke,R_5058,Network,1000,172,10,133,30-09-2019
CT63075,Van,Burke,R_5058,Network,1000,174,28,174,31-10-2019
CT63075,Van,Burke,R_5058,Network,1000,260,20,42,30-11-2019
CT63075,Van,Burke,R_5058,Network,1000,469,64,88,31-12-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,193,47,193,31-01-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,211,17,98,28-02-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,317,60,69,31-03-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,380,11,380,30-04-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,280,78,280,31-05-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,321,2,191,30-06-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,408,1,408,31-07-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,193,83,193,31-08-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,339,52,185,30-09-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,160,50,160,31-10-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,263,79,263,30-11-2019
CT49020,Naoko,Bailey,R_5227,Issuers,700,113,33,9,31-12-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,490,16,490,31-01-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,235,37,235,28-02-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,274,65,274,31-03-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,425,56,425,30-04-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,258,98,258,31-05-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,126,38,13,30-06-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,270,39,270,31-07-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,219,16,219,31-08-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,260,22,260,30-09-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,39,4,10,31-10-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,114,14,114,30-11-2019
CT60262,Noel,Cantrell,R_1298,American Express,800,211,48,211,31-12-2019
CT53635,Emily,Callahan,R_7092,Visa,600,359,51,359,31-01-2019
CT53635,Emily,Callahan,R_7092,Visa,600,246,66,121,28-02-2019
CT53635,Emily,Callahan,R_7092,Visa,600,53,92,53,31-03-2019
CT53635,Emily,Callahan,R_7092,Visa,600,307,33,34,30-04-2019
CT53635,Emily,Callahan,R_7092,Visa,600,486,75,279,31-05-2019
CT53635,Emily,Callahan,R_7092,Visa,600,254,40,254,30-06-2019
CT53635,Emily,Callahan,R_7092,Visa,600,262,49,250,31-07-2019
CT53635,Emily,Callahan,R_7092,Visa,600,416,62,416,31-08-2019
CT53635,Emily,Callahan,R_7092,Visa,600,430,87,313,30-09-2019
CT53635,Emily,Callahan,R_7092,Visa,600,313,93,313,31-10-2019
CT53635,Emily,Callahan,R_7092,Visa,600,430,75,430,30-11-2019
CT53635,Emily,Callahan,R_7092,Visa,600,231,22,37,31-12-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,329,66,153,31-01-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,476,39,476,28-02-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,462,26,462,31-03-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,130,28,102,30-04-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,444,67,360,31-05-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,30,69,30,30-06-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,321,4,321,31-07-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,29,42,4,31-08-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,79,22,67,30-09-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,95,89,95,31-10-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,247,48,194,30-11-2019
CT34616,Sachiko,Browning,R_5109,Issuers,500,393,56,393,31-12-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,444,42,83,31-01-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,365,7,362,28-02-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,143,74,143,31-03-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,80,92,80,30-04-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,384,47,384,31-05-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,324,30,17,30-06-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,5,100,5,31-07-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,289,100,196,31-08-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,470,34,470,30-09-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,117,4,117,31-10-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,488,83,488,30-11-2019
CT65749,Miharu,Byrd,R_1264,Capital One,1000,151,39,125,31-12-2019
CT79250,Maria,Bowman,R_3681,American Express,800,43,65,14,31-01-2019
CT79250,Maria,Bowman,R_3681,American Express,800,136,68,136,28-02-2019
CT79250,Maria,Bowman,R_3681,American Express,800,343,83,114,31-03-2019
CT79250,Maria,Bowman,R_3681,American Express,800,123,3,6,30-04-2019
CT79250,Maria,Bowman,R_3681,American Express,800,354,37,129,31-05-2019
CT79250,Maria,Bowman,R_3681,American Express,800,5,48,4,30-06-2019
CT79250,Maria,Bowman,R_3681,American Express,800,252,92,252,31-07-2019
CT79250,Maria,Bowman,R_3681,American Express,800,177,31,61,31-08-2019
CT79250,Maria,Bowman,R_3681,American Express,800,176,97,176,30-09-2019
CT79250,Maria,Bowman,R_3681,American Express,800,79,93,2,31-10-2019
CT79250,Maria,Bowman,R_3681,American Express,800,60,37,8,30-11-2019
CT79250,Maria,Bowman,R_3681,American Express,800,142,66,142,31-12-2019
CT75055,Felix,Adkins,R_1909,American Express,700,307,11,8,31-01-2019
CT75055,Felix,Adkins,R_1909,American Express,700,457,39,441,28-02-2019
CT75055,Felix,Adkins,R_1909,American Express,700,234,86,44,31-03-2019
CT75055,Felix,Adkins,R_1909,American Express,700,333,64,207,30-04-2019
CT75055,Felix,Adkins,R_1909,American Express,700,25,1,8,31-05-2019
CT75055,Felix,Adkins,R_1909,American Express,700,222,71,162,30-06-2019
CT75055,Felix,Adkins,R_1909,American Express,700,44,64,23,31-07-2019
CT75055,Felix,Adkins,R_1909,American Express,700,127,0,127,31-08-2019
CT75055,Felix,Adkins,R_1909,American Express,700,114,76,106,30-09-2019
CT75055,Felix,Adkins,R_1909,American Express,700,42,92,42,31-10-2019
CT75055,Felix,Adkins,R_1909,American Express,700,5,34,3,30-11-2019
CT75055,Felix,Adkins,R_1909,American Express,700,113,87,113,31-12-2019
CT77133,Kirk,Brady,R_7410,Discover,900,185,26,185,31-01-2019
CT77133,Kirk,Brady,R_7410,Discover,900,29,75,5,28-02-2019
CT77133,Kirk,Brady,R_7410,Discover,900,93,100,93,31-03-2019
CT77133,Kirk,Brady,R_7410,Discover,900,307,33,307,30-04-2019
CT77133,Kirk,Brady,R_7410,Discover,900,285,48,247,31-05-2019
CT77133,Kirk,Brady,R_7410,Discover,900,113,89,113,30-06-2019
CT77133,Kirk,Brady,R_7410,Discover,900,257,57,257,31-07-2019
CT77133,Kirk,Brady,R_7410,Discover,900,449,69,245,31-08-2019
CT77133,Kirk,Brady,R_7410,Discover,900,434,10,434,30-09-2019
CT77133,Kirk,Brady,R_7410,Discover,900,81,6,17,31-10-2019
CT77133,Kirk,Brady,R_7410,Discover,900,33,8,17,30-11-2019
CT77133,Kirk,Brady,R_7410,Discover,900,19,28,19,31-12-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,433,31,433,31-01-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,92,82,25,28-02-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,155,74,155,31-03-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,493,87,493,30-04-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,197,84,197,31-05-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,300,26,300,30-06-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,224,96,224,31-07-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,317,79,317,31-08-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,50,77,50,30-09-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,378,88,266,31-10-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,321,21,151,30-11-2019
CT47326,Frances,Bauer,R_2047,American Express,1000,177,36,177,31-12-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,139,66,119,31-01-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,497,73,497,28-02-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,101,19,101,31-03-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,31,99,31,30-04-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,136,46,136,31-05-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,122,57,122,30-06-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,446,6,3,31-07-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,84,0,84,31-08-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,241,64,241,30-09-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,61,59,61,31-10-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,202,61,202,30-11-2019
CT27825,Paloma,Atkinson,R_8400,AccountNow Prepaid Cards,700,434,32,434,31-12-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,458,0,458,31-01-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,210,66,210,28-02-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,439,49,224,31-03-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,137,44,137,30-04-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,266,71,266,31-05-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,444,92,444,30-06-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,69,31,40,31-07-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,304,57,304,31-08-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,273,84,273,30-09-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,413,25,159,31-10-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,152,60,152,30-11-2019
CT55496,Kazuko,Buckley,R_2429,American Express,1000,410,21,410,31-12-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,127,92,127,31-01-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,290,68,118,28-02-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,56,58,46,31-03-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,44,76,34,30-04-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,402,71,183,31-05-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,11,61,6,30-06-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,144,74,144,31-07-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,146,48,43,31-08-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,262,59,262,30-09-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,169,40,169,31-10-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,451,6,326,30-11-2019
CT18338,Nana,Bartlett,R_9496,AccountNow Prepaid Cards,1000,348,69,292,31-12-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,145,57,145,31-01-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,8,32,2,28-02-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,109,89,109,31-03-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,481,53,196,30-04-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,10,32,10,31-05-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,59,43,43,30-06-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,267,44,189,31-07-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,347,55,347,31-08-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,229,93,229,30-09-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,123,3,123,31-10-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,419,56,384,30-11-2019
CT16584,Maria,Burton,R_3052,Capital One,1000,231,3,231,31-12-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,218,85,218,31-01-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,46,50,46,28-02-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,202,26,202,31-03-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,237,53,208,30-04-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,120,45,120,31-05-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,91,74,51,30-06-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,136,16,136,31-07-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,99,82,67,31-08-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,235,44,54,30-09-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,254,42,254,31-10-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,13,4,8,30-11-2019
CT62156,Ivan,Alston,R_8090,Issuers,500,121,21,121,31-12-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,11,59,11,31-01-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,317,55,225,28-02-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,384,9,384,31-03-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,67,80,67,30-04-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,333,62,333,31-05-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,247,37,247,30-06-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,110,30,15,31-07-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,404,27,404,31-08-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,155,21,101,30-09-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,306,70,141,31-10-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,170,90,160,30-11-2019
CT95132,Nana,Bartlett,R_8603,MasterCard,900,248,84,138,31-12-2019
CT91994,Ana,Buckner,R_2255,Visa,600,257,3,257,31-01-2019
CT91994,Ana,Buckner,R_2255,Visa,600,41,6,41,28-02-2019
CT91994,Ana,Buckner,R_2255,Visa,600,310,23,294,31-03-2019
CT91994,Ana,Buckner,R_2255,Visa,600,47,73,8,30-04-2019
CT91994,Ana,Buckner,R_2255,Visa,600,479,40,479,31-05-2019
CT91994,Ana,Buckner,R_2255,Visa,600,443,25,443,30-06-2019
CT91994,Ana,Buckner,R_2255,Visa,600,338,45,83,31-07-2019
CT91994,Ana,Buckner,R_2255,Visa,600,477,37,477,31-08-2019
CT91994,Ana,Buckner,R_2255,Visa,600,265,50,265,30-09-2019
CT91994,Ana,Buckner,R_2255,Visa,600,464,33,464,31-10-2019
CT91994,Ana,Buckner,R_2255,Visa,600,306,68,306,30-11-2019
CT91994,Ana,Buckner,R_2255,Visa,600,403,75,403,31-12-2019
CT88160,Peter,Calderon,R_2192,Discover,900,444,14,444,31-01-2019
CT88160,Peter,Calderon,R_2192,Discover,900,154,68,154,28-02-2019
CT88160,Peter,Calderon,R_2192,Discover,900,130,23,130,31-03-2019
CT88160,Peter,Calderon,R_2192,Discover,900,329,56,159,30-04-2019
CT88160,Peter,Calderon,R_2192,Discover,900,473,66,267,31-05-2019
CT88160,Peter,Calderon,R_2192,Discover,900,464,19,243,30-06-2019
CT88160,Peter,Calderon,R_2192,Discover,900,434,4,285,31-07-2019
CT88160,Peter,Calderon,R_2192,Discover,900,114,69,114,31-08-2019
CT88160,Peter,Calderon,R_2192,Discover,900,99,15,5,30-09-2019
CT88160,Peter,Calderon,R_2192,Discover,900,66,24,66,31-10-2019
CT88160,Peter,Calderon,R_2192,Discover,900,433,76,355,30-11-2019
CT88160,Peter,Calderon,R_2192,Discover,900,471,9,471,31-12-2019
CT16940,Shary,Bentley,R_6497,Network,600,144,67,38,31-01-2019
CT16940,Shary,Bentley,R_6497,Network,600,289,49,124,28-02-2019
CT16940,Shary,Bentley,R_6497,Network,600,275,91,275,31-03-2019
CT16940,Shary,Bentley,R_6497,Network,600,456,66,1,30-04-2019
CT16940,Shary,Bentley,R_6497,Network,600,180,68,170,31-05-2019
CT16940,Shary,Bentley,R_6497,Network,600,0,60,1,30-06-2019
CT16940,Shary,Bentley,R_6497,Network,600,228,68,228,31-07-2019
CT16940,Shary,Bentley,R_6497,Network,600,475,23,475,31-08-2019
CT16940,Shary,Bentley,R_6497,Network,600,443,30,86,30-09-2019
CT16940,Shary,Bentley,R_6497,Network,600,285,51,285,31-10-2019
CT16940,Shary,Bentley,R_6497,Network,600,323,94,174,30-11-2019
CT16940,Shary,Bentley,R_6497,Network,600,15,82,3,31-12-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,30,54,30,31-01-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,440,91,440,28-02-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,277,41,277,31-03-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,203,43,203,30-04-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,293,26,293,31-05-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,232,68,232,30-06-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,91,61,91,31-07-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,493,4,268,31-08-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,85,84,85,30-09-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,354,91,285,31-10-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,221,42,9,30-11-2019
CT37655,Nicholas,Castaneda,R_6997,Network,700,245,40,245,31-12-2019
CT97959,Michael,Bradley,R_4753,Visa,900,491,47,491,31-01-2019
CT97959,Michael,Bradley,R_4753,Visa,900,277,4,64,28-02-2019
CT97959,Michael,Bradley,R_4753,Visa,900,99,55,99,31-03-2019
CT97959,Michael,Bradley,R_4753,Visa,900,351,53,85,30-04-2019
CT97959,Michael,Bradley,R_4753,Visa,900,490,58,277,31-05-2019
CT97959,Michael,Bradley,R_4753,Visa,900,134,29,26,30-06-2019
CT97959,Michael,Bradley,R_4753,Visa,900,97,13,97,31-07-2019
CT97959,Michael,Bradley,R_4753,Visa,900,388,19,388,31-08-2019
CT97959,Michael,Bradley,R_4753,Visa,900,116,44,49,30-09-2019
CT97959,Michael,Bradley,R_4753,Visa,900,113,89,113,31-10-2019
CT97959,Michael,Bradley,R_4753,Visa,900,295,38,295,30-11-2019
CT97959,Michael,Bradley,R_4753,Visa,900,2,37,2,31-12-2019
CT61624,Ernesto,Cardenas,R_5373,Capital One,600,337,44,337,31-01-2019
CT61624,Ernesto,Cardenas,R_5373,Capital One,600,285,66,285,28-02-2019
CT61624,Ernesto,Cardenas,R_5373,Capital One,600,59,97,51,31-03-2019
CT61624,Ernesto,Cardenas,R_5373,Capital One,600,489,95,489,30-04-2019
CT61624,Ernesto,Cardenas,R_5373,Capital One,600,231,43,111,31-05-2019
CT61624,Ernesto,Cardenas,R_5373,Capital One,600,264,71,40,30-06-2019
CT61624,Ernesto,Cardenas,R_5373,Capital One,600,235,84,235,31-07-2019
